,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
48,300793.SZ,20191213,54.7,55.22,53.4,53.63,54.26,-0.63,-1.1611,73803.33,399773.794
49,300793.SZ,20191212,55.55,55.69,53.85,54.26,56.5,-2.24,-3.9646,95748.38,522169.91
50,300793.SZ,20191211,59.77,60.18,56.5,56.5,61.15,-4.65,-7.6043,154627.81,892977.531
51,300793.SZ,20191210,57.0,62.62,55.55,61.15,57.82,3.33,5.7593,180024.09,1059883.45
52,300793.SZ,20191209,58.68,60.24,57.21,57.82,60.3,-2.48,-4.1128,144907.62,845642.037
53,300793.SZ,20191206,58.49,62.45,57.57,60.3,58.8,1.5,2.551,169670.01,1016889.862
54,300793.SZ,20191205,57.52,61.24,57.07,58.8,57.6,1.2,2.0833,169539.18,1005801.105
55,300793.SZ,20191204,55.85,58.58,54.51,57.6,56.45,1.15,2.0372,124658.71,708510.461
56,300793.SZ,20191203,57.38,58.8,54.5,56.45,58.0,-1.55,-2.6724,124266.26,699459.578
57,300793.SZ,20191202,56.34,60.57,56.08,58.0,55.1,2.9,5.2632,137669.81,803578.416
58,300793.SZ,20191129,59.5,59.5,54.6,55.1,60.42,-5.32,-8.805,177027.33,1010694.334
59,300793.SZ,20191128,56.0,60.42,55.01,60.42,54.93,5.49,9.9945,194168.26,1127769.396
60,300793.SZ,20191127,51.47,56.8,50.8,54.93,52.15,2.78,5.3308,137197.74,742012.574
61,300793.SZ,20191126,53.67,54.92,52.0,52.15,53.33,-1.18,-2.2126,89288.21,476644.308
62,300793.SZ,20191125,58.58,58.7,53.33,53.33,59.26,-5.93,-10.0067,113587.76,624768.413
63,300793.SZ,20191122,58.27,60.5,56.0,59.26,58.23,1.03,1.7688,133683.25,781850.489
64,300793.SZ,20191121,57.71,58.5,56.36,58.23,59.91,-1.68,-2.8042,128232.47,736236.387
65,300793.SZ,20191120,61.04,62.45,59.18,59.91,62.03,-2.12,-3.4177,128851.24,784446.809
66,300793.SZ,20191119,60.0,62.36,59.37,62.03,60.21,1.82,3.0228,124618.14,760292.525
67,300793.SZ,20191118,60.68,61.68,58.38,60.21,63.31,-3.1,-4.8965,137237.03,823866.547
68,300793.SZ,20191115,66.98,66.98,63.31,63.31,70.34,-7.03,-9.9943,153234.58,982666.159
69,300793.SZ,20191114,65.99,73.5,65.29,70.34,67.19,3.15,4.6882,199823.94,1391935.739
70,300793.SZ,20191113,63.8,69.26,62.8,67.19,66.1,1.09,1.649,171782.88,1134276.754
71,300793.SZ,20191112,68.99,69.55,62.09,66.1,68.99,-2.89,-4.189,176601.38,1149310.715
72,300793.SZ,20191111,70.0,71.6,66.38,68.99,71.26,-2.27,-3.1855,169668.05,1171986.997
73,300793.SZ,20191108,65.5,72.83,65.14,71.26,66.21,5.05,7.6272,197570.32,1380105.957
74,300793.SZ,20191107,63.33,69.3,61.4,66.21,63.05,3.16,5.0119,195490.89,1269837.948
75,300793.SZ,20191106,61.28,63.05,58.45,63.05,57.32,5.73,9.9965,231530.91,1416787.293
76,300793.SZ,20191105,54.2,57.32,54.2,57.32,52.11,5.21,9.9981,205650.23,1156925.02
77,300793.SZ,20191104,50.0,55.18,48.2,52.11,50.16,1.95,3.8876,270357.61,1382424.222
78,300793.SZ,20191101,45.58,50.16,43.2,50.16,45.6,4.56,10.0,273912.54,1290589.145
79,300793.SZ,20191031,45.6,45.6,45.6,45.6,41.45,4.15,10.0121,19363.69,88298.426
80,300793.SZ,20191030,41.45,41.45,41.45,41.45,37.68,3.77,10.0053,3265.1,13533.839
81,300793.SZ,20191029,37.68,37.68,37.68,37.68,34.25,3.43,10.0146,3677.56,13857.046
82,300793.SZ,20191028,34.25,34.25,34.25,34.25,31.14,3.11,9.9872,12105.11,41460.001
83,300793.SZ,20191025,31.14,31.14,31.14,31.14,28.31,2.83,9.9965,2317.27,7215.978
84,300793.SZ,20191024,28.31,28.31,28.31,28.31,25.74,2.57,9.9845,1117.51,3163.67
85,300793.SZ,20191023,25.74,25.74,25.74,25.74,23.4,2.34,10.0,491.17,1264.271
86,300793.SZ,20191022,23.4,23.4,23.4,23.4,21.27,2.13,10.0141,146.0,341.64
87,300793.SZ,20191021,21.27,21.27,21.27,21.27,19.34,1.93,9.9793,223.21,474.767
88,300793.SZ,20191018,16.12,19.34,16.12,19.34,13.43,5.91,44.006,296.79,571.254
