,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
71,300771.SZ,20191112,55.71,57.45,55.68,57.2,55.71,1.49,2.6746,10050.0,57019.248
72,300771.SZ,20191111,56.9,56.9,55.36,55.71,57.32,-1.61,-2.8088,9000.26,50428.263
73,300771.SZ,20191108,56.52,57.9,56.2,57.32,56.16,1.16,2.0655,14408.42,82470.185
74,300771.SZ,20191107,55.38,56.25,55.25,56.16,55.48,0.68,1.2257,6938.72,38752.241
75,300771.SZ,20191106,56.31,56.86,55.18,55.48,56.3,-0.82,-1.4565,11850.54,66355.861
76,300771.SZ,20191105,56.7,56.87,55.85,56.3,56.67,-0.37,-0.6529,10651.17,60047.353
77,300771.SZ,20191104,56.67,57.11,56.22,56.67,56.52,0.15,0.2654,8476.1,48066.631
78,300771.SZ,20191101,55.9,56.88,55.78,56.52,56.06,0.46,0.8205,12878.62,72530.627
79,300771.SZ,20191031,58.0,58.34,55.93,56.06,57.89,-1.83,-3.1612,16167.58,92084.886
80,300771.SZ,20191030,58.32,58.7,57.62,57.89,58.42,-0.53,-0.9072,14496.4,84193.97
81,300771.SZ,20191029,62.2,62.2,58.33,58.42,63.14,-4.72,-7.4755,31909.9,192098.581
82,300771.SZ,20191028,62.08,63.6,62.0,63.14,62.52,0.62,0.9917,17281.58,108760.633
83,300771.SZ,20191025,62.49,63.27,61.63,62.52,62.32,0.2,0.3209,19049.05,119336.387
84,300771.SZ,20191024,60.25,63.15,60.25,62.32,60.29,2.03,3.3671,23400.41,145675.515
85,300771.SZ,20191023,62.0,62.0,60.0,60.29,62.0,-1.71,-2.7581,12714.38,77762.971
86,300771.SZ,20191022,60.89,62.12,60.55,62.0,60.92,1.08,1.7728,15513.77,95749.909
87,300771.SZ,20191021,60.24,61.0,59.44,60.92,60.78,0.14,0.2303,9723.7,58552.513
88,300771.SZ,20191018,61.49,62.18,60.2,60.78,61.8,-1.02,-1.6505,13397.94,82081.207
89,300771.SZ,20191017,60.42,61.84,60.0,61.8,60.33,1.47,2.4366,13325.35,81267.982
90,300771.SZ,20191016,59.8,61.26,59.79,60.33,59.55,0.78,1.3098,13517.88,81716.098
91,300771.SZ,20191015,60.0,60.02,58.5,59.55,60.15,-0.6,-0.9975,13084.93,77383.277
92,300771.SZ,20191014,59.8,60.69,59.15,60.15,59.07,1.08,1.8283,10569.02,63411.529
93,300771.SZ,20191011,58.95,59.59,57.91,59.07,58.86,0.21,0.3568,10195.17,59958.617
94,300771.SZ,20191010,58.1,59.0,58.0,58.86,58.15,0.71,1.221,8934.7,52352.927
95,300771.SZ,20191009,56.98,58.27,56.92,58.15,57.36,0.79,1.3773,6794.45,39179.543
96,300771.SZ,20191008,59.0,59.21,57.18,57.36,58.98,-1.62,-2.7467,10914.77,63547.354
97,300771.SZ,20190930,60.18,60.77,58.91,58.98,60.41,-1.43,-2.3672,10359.91,61735.029
98,300771.SZ,20190927,59.85,60.96,59.85,60.41,60.1,0.31,0.5158,11105.2,67153.229
99,300771.SZ,20190926,62.2,62.3,59.71,60.1,61.85,-1.75,-2.8294,15275.61,92525.273
100,300771.SZ,20190925,62.6,63.45,61.88,62.15,62.78,-0.63,-1.0035,15479.68,97089.591
101,300771.SZ,20190924,63.3,64.15,62.61,62.78,62.95,-0.17,-0.2701,18775.17,119097.24
102,300771.SZ,20190923,64.71,64.92,62.77,62.95,65.1,-2.15,-3.3026,22846.03,144793.881
103,300771.SZ,20190920,65.31,66.88,64.51,65.1,65.87,-0.77,-1.169,25796.37,168786.918
104,300771.SZ,20190919,63.8,66.19,63.1,65.87,63.8,2.07,3.2445,29067.04,188345.018
105,300771.SZ,20190918,62.87,64.55,61.83,63.8,63.18,0.62,0.9813,23211.51,146755.538
106,300771.SZ,20190917,63.18,65.2,62.85,63.18,62.95,0.23,0.3654,28449.9,181816.775
107,300771.SZ,20190916,63.8,63.9,62.0,62.95,63.41,-0.46,-0.7254,15396.66,96955.432
108,300771.SZ,20190912,61.87,63.8,61.84,63.41,61.84,1.57,2.5388,17636.52,110975.742
109,300771.SZ,20190911,63.87,63.87,61.72,61.84,63.98,-2.14,-3.3448,19073.75,119474.041
110,300771.SZ,20190910,63.28,63.98,62.3,63.98,63.68,0.3,0.4711,20782.95,130991.955
111,300771.SZ,20190909,62.5,64.34,62.32,63.68,63.02,0.66,1.0473,28070.73,177844.287
112,300771.SZ,20190906,60.44,63.5,60.15,63.02,59.93,3.09,5.156,38062.09,235994.075
113,300771.SZ,20190905,59.94,61.96,59.9,59.93,59.55,0.38,0.6381,27561.61,167615.379
114,300771.SZ,20190904,58.97,59.55,58.61,59.55,59.25,0.3,0.5063,14130.96,83394.255
115,300771.SZ,20190903,58.3,59.5,58.23,59.25,58.53,0.72,1.2301,15356.57,90509.606
116,300771.SZ,20190902,57.46,58.67,57.43,58.53,57.39,1.14,1.9864,12502.77,72573.366
117,300771.SZ,20190830,59.1,59.15,57.32,57.39,58.64,-1.25,-2.1317,15394.35,89754.723
118,300771.SZ,20190829,60.0,60.0,58.46,58.64,59.92,-1.28,-2.1362,16532.06,97532.986
119,300771.SZ,20190828,58.96,60.56,58.66,59.92,58.72,1.2,2.0436,19327.49,115359.539
120,300771.SZ,20190827,58.8,59.3,58.42,58.72,58.46,0.26,0.4447,14643.19,86139.871
121,300771.SZ,20190826,58.0,58.48,57.26,58.46,59.2,-0.74,-1.25,12818.14,74239.879
122,300771.SZ,20190823,59.85,60.33,58.56,59.2,60.26,-1.06,-1.759,15019.77,88915.908
123,300771.SZ,20190822,60.4,61.36,59.46,60.26,59.97,0.29,0.4836,17573.89,106030.221
124,300771.SZ,20190821,59.75,60.94,59.11,59.97,60.22,-0.25,-0.4151,23143.78,139057.145
125,300771.SZ,20190820,59.98,62.49,59.21,60.22,59.4,0.82,1.3805,37929.03,230787.085
126,300771.SZ,20190819,58.67,59.95,57.62,59.4,57.08,2.32,4.0645,27787.23,163764.668
127,300771.SZ,20190816,55.55,57.45,55.55,57.08,55.94,1.14,2.0379,12934.63,73633.835
128,300771.SZ,20190815,53.8,56.04,53.78,55.94,55.82,0.12,0.215,9976.99,54876.647
129,300771.SZ,20190814,55.35,56.78,55.35,55.82,54.88,0.94,1.7128,16011.45,89777.118
130,300771.SZ,20190813,54.7,54.97,54.17,54.88,55.15,-0.27,-0.4896,11326.17,61904.63
131,300771.SZ,20190812,53.8,55.23,53.0,55.15,53.31,1.84,3.4515,14592.73,79386.21
132,300771.SZ,20190809,55.5,55.5,53.3,53.31,54.93,-1.62,-2.9492,13733.52,74657.499
133,300771.SZ,20190808,54.85,55.0,54.18,54.93,54.4,0.53,0.9743,9579.29,52390.843
134,300771.SZ,20190807,55.5,55.92,54.31,54.4,55.14,-0.74,-1.342,11943.91,65895.39
135,300771.SZ,20190806,55.39,55.71,53.5,55.14,57.4,-2.26,-3.9373,21423.25,117335.695
136,300771.SZ,20190805,58.22,58.85,57.2,57.4,58.03,-0.63,-1.0856,13619.78,79167.278
137,300771.SZ,20190802,58.29,58.95,57.06,58.03,59.99,-1.96,-3.2672,21645.29,125898.992
138,300771.SZ,20190801,59.38,60.16,59.15,59.99,59.63,0.36,0.6037,11899.21,71178.823
139,300771.SZ,20190731,60.63,60.72,59.38,59.63,60.86,-1.23,-2.021,14550.91,87227.701
140,300771.SZ,20190730,60.35,61.54,60.35,60.86,60.8,0.06,0.0987,16064.03,97884.206
141,300771.SZ,20190729,60.62,61.5,60.15,60.8,60.6,0.2,0.33,15410.66,93629.039
142,300771.SZ,20190726,59.51,60.78,58.7,60.6,59.77,0.83,1.3887,18444.03,110375.952
143,300771.SZ,20190725,59.5,60.65,59.2,59.77,59.71,0.06,0.1005,19047.31,114231.842
144,300771.SZ,20190724,57.93,60.88,57.93,59.71,58.6,1.11,1.8942,24175.86,144888.295
145,300771.SZ,20190723,56.97,59.2,56.97,58.6,57.25,1.35,2.3581,16997.58,99287.863
146,300771.SZ,20190722,59.39,59.5,56.01,57.25,59.61,-2.36,-3.9591,23304.14,133063.505
147,300771.SZ,20190719,60.4,61.17,59.5,59.61,60.36,-0.75,-1.2425,22089.04,132938.404
148,300771.SZ,20190718,59.23,61.78,59.21,60.36,60.05,0.31,0.5162,27781.93,168490.034
149,300771.SZ,20190717,60.46,61.1,59.8,60.05,61.0,-0.95,-1.5574,21203.44,127804.816
150,300771.SZ,20190716,60.48,61.89,59.52,61.0,60.76,0.24,0.395,33730.26,204956.104
151,300771.SZ,20190715,57.16,62.5,57.16,60.76,57.08,3.68,6.4471,41348.87,249539.34
152,300771.SZ,20190712,59.4,59.4,56.87,57.08,59.5,-2.42,-4.0672,23111.63,133811.336
153,300771.SZ,20190711,59.0,59.92,58.21,59.5,59.51,-0.01,-0.0168,23167.49,136977.04
154,300771.SZ,20190710,58.09,59.8,57.75,59.51,58.79,0.72,1.2247,36249.7,213273.785
155,300771.SZ,20190709,55.5,59.29,55.01,58.79,55.06,3.73,6.7744,38464.99,221358.011
156,300771.SZ,20190708,57.71,57.84,54.79,55.06,58.49,-3.43,-5.8643,29352.98,164295.162
157,300771.SZ,20190705,55.05,58.69,54.9,58.49,55.02,3.47,6.3068,36486.44,209741.896
158,300771.SZ,20190704,54.84,55.85,54.41,55.02,54.83,0.19,0.3465,13149.27,72543.877
159,300771.SZ,20190703,56.79,57.05,54.61,54.83,57.06,-2.23,-3.9082,22150.98,122590.317
160,300771.SZ,20190702,57.53,57.57,56.66,57.06,58.03,-0.97,-1.6715,18114.2,103524.633
161,300771.SZ,20190701,56.94,58.44,56.13,58.03,55.85,2.18,3.9033,29538.93,169253.335
162,300771.SZ,20190628,55.26,56.6,54.63,55.85,55.26,0.59,1.0677,22756.07,126707.61
163,300771.SZ,20190627,54.95,56.18,54.51,55.26,55.09,0.17,0.3086,18938.82,104813.528
164,300771.SZ,20190626,52.88,55.95,52.88,55.09,53.52,1.57,2.9335,22366.24,122057.822
165,300771.SZ,20190625,54.6,54.95,52.7,53.52,55.15,-1.63,-2.9556,17297.2,92847.669
166,300771.SZ,20190624,54.79,55.57,54.06,55.15,54.56,0.59,1.0814,18956.13,104089.342
167,300771.SZ,20190621,53.83,56.1,53.83,54.56,53.86,0.7,1.2997,24535.42,134964.636
168,300771.SZ,20190620,53.7,54.17,52.78,53.86,53.7,0.16,0.298,20876.11,111744.193
169,300771.SZ,20190619,54.0,54.28,52.85,53.7,52.3,1.4,2.6769,24041.97,128794.87
170,300771.SZ,20190618,51.0,53.45,50.84,52.3,50.8,1.5,2.9528,17984.06,94089.426
171,300771.SZ,20190617,50.8,51.18,50.31,50.8,50.78,0.02,0.0394,8365.74,42432.797
172,300771.SZ,20190614,53.43,54.2,50.69,50.78,53.6,-2.82,-5.2612,21293.58,111380.434
173,300771.SZ,20190613,52.85,53.93,52.7,53.6,53.45,0.15,0.2806,14171.73,75577.561
174,300771.SZ,20190612,53.52,54.59,52.7,53.45,53.76,-0.31,-0.5766,20120.98,107940.089
175,300771.SZ,20190611,51.88,53.82,51.5,53.76,51.62,2.14,4.1457,20999.01,111383.162
176,300771.SZ,20190610,51.15,52.25,50.68,51.62,50.84,0.78,1.5342,13266.38,68434.36
177,300771.SZ,20190606,52.68,52.68,50.24,50.84,52.8,-1.96,-3.7121,18817.75,96910.261
178,300771.SZ,20190605,54.41,54.59,52.3,52.8,53.98,-1.18,-2.186,22415.11,119273.488
179,300771.SZ,20190604,56.74,56.79,53.75,53.98,56.6,-2.62,-4.629,28276.88,155177.17
180,300771.SZ,20190603,60.27,60.84,56.48,56.6,59.92,-3.32,-5.5407,36094.06,210911.592
181,300771.SZ,20190531,57.19,61.1,57.19,59.92,57.37,2.55,4.4448,52381.65,312650.509
182,300771.SZ,20190530,56.45,57.5,55.4,57.37,56.7,0.67,1.1817,25903.99,145726.91
183,300771.SZ,20190529,55.5,57.4,55.05,56.7,55.7,1.0,1.7953,26136.21,147960.576
184,300771.SZ,20190528,56.48,57.16,55.5,55.7,56.68,-0.98,-1.729,27334.62,154195.692
185,300771.SZ,20190527,55.94,57.2,55.01,56.68,55.53,1.15,2.071,26839.78,150515.026
186,300771.SZ,20190524,55.1,57.08,55.01,55.53,55.78,-0.25,-0.4482,25998.72,145967.884
187,300771.SZ,20190523,56.19,56.33,54.59,55.78,56.33,-0.55,-0.9764,31591.26,175138.693
188,300771.SZ,20190522,58.49,58.84,55.93,56.33,58.29,-1.96,-3.3625,33354.53,190963.851
189,300771.SZ,20190521,57.9,59.38,57.59,58.29,59.46,-1.17,-1.9677,35364.76,206736.935
190,300771.SZ,20190520,63.9,64.3,59.46,59.46,66.07,-6.61,-10.0045,62047.45,376469.513
191,300771.SZ,20190517,68.18,70.74,66.0,66.07,68.68,-2.61,-3.8002,76391.81,523049.808
192,300771.SZ,20190516,66.77,69.26,64.27,68.68,66.97,1.71,2.5534,56454.33,375764.392
193,300771.SZ,20190515,63.66,69.69,63.0,66.97,63.45,3.52,5.5477,71899.44,480136.886
194,300771.SZ,20190514,65.8,66.88,62.3,63.45,67.02,-3.57,-5.3268,53799.55,345101.829
195,300771.SZ,20190513,64.0,69.2,63.3,67.02,65.22,1.8,2.7599,64305.41,427242.348
196,300771.SZ,20190510,64.6,66.29,61.51,65.22,63.79,1.43,2.2417,62594.46,404423.808
197,300771.SZ,20190509,63.84,67.52,63.55,63.79,64.38,-0.59,-0.9164,58358.74,382468.648
198,300771.SZ,20190508,62.11,65.66,61.8,64.38,64.5,-0.12,-0.186,51945.62,331459.709
199,300771.SZ,20190507,65.23,66.5,62.8,64.5,66.68,-2.18,-3.2693,66712.55,427351.665
200,300771.SZ,20190506,63.8,68.78,63.63,66.68,64.6,2.08,3.2198,90936.42,602317.043
201,300771.SZ,20190430,64.5,65.9,61.8,64.6,66.15,-1.55,-2.3432,78951.83,505996.45
202,300771.SZ,20190429,70.15,70.15,62.3,66.15,63.77,2.38,3.7322,136664.28,903667.048
203,300771.SZ,20190426,63.77,63.77,63.77,63.77,57.97,5.8,10.0052,747.42,4766.297
204,300771.SZ,20190425,57.97,57.97,57.97,57.97,52.7,5.27,10.0,159.26,923.23
205,300771.SZ,20190424,52.7,52.7,52.7,52.7,47.91,4.79,9.9979,104.48,550.609
206,300771.SZ,20190423,47.91,47.91,47.91,47.91,43.55,4.36,10.0115,58.06,278.165
207,300771.SZ,20190422,36.29,43.55,36.29,43.55,30.24,13.31,44.0146,172.8,751.381
